Timestamp_(ms);Type;step;value_1;value_2;value_3;GroundTruth;value_4;value_5;turns
1744817806427;Gyro;1.5;0.0;1.0408266;12.967407;0.0;0;0;0
1744817806435;Compass;1.5;71.70526153114568;1.0408266;12.967407;0.0;0;0;0
1744817806441;Gyro;1.5;0.53715086;0.5036757;12.555389;0.0;0;0;0
1744817806450;Compass;1.5;71.31230828195088;0.5036757;12.555389;0.0;0;0;0
1744817806456;Gyro;1.5;0.0;0.5036757;12.473572;0.0;0;0;0
1744817806460;Compass;1.5;71.2797361193909;0.5036757;12.473572;0.0;0;0;0
1744817806462;Gyro;1.5;0.0;0.5036757;12.60849;0.0;0;0;0
1744817806467;Compass;1.5;71.18780179918467;0.5036757;12.60849;0.0;0;0;0
1744817806473;Gyro;1.5;0.0;0.5036757;12.834656;0.0;0;0;0
1744817806477;Compass;1.5;71.21078964946253;0.5036757;12.834656;0.0;0;0;0
1744817806479;Gyro;1.5;0.0;0.5036757;13.388763;0.0;0;0;0
1744817806486;Compass;1.5;71.26806240350582;0.5036757;13.388763;0.0;0;0;0
1744817806490;Gyro;1.5;0.0;0.5036757;13.955994;0.0;0;0;0
1744817806496;Compass;1.5;70.98145664538028;0.5036757;13.955994;0.0;0;0;0
1744817806501;Gyro;1.5;0.0;0.5036757;14.397766;0.0;0;0;0
1744817806505;Compass;1.5;71.00258578037845;0.5036757;14.397766;0.0;0;0;0
1744817806507;Gyro;1.5;-0.014733463;0.51840913;14.276306;0.0;0;0;0
1744817806515;Compass;1.5;70.88935590940292;0.51840913;14.276306;0.0;0;0;0
1744817806518;Gyro;1.5;-0.0;0.51840913;14.027374;0.0;0;0;0
1744817806525;Compass;1.5;70.5160110365015;0.51840913;14.027374;0.0;0;0;0
1744817806528;Gyro;1.5;-0.0;0.51840913;13.73233;0.0;0;0;0
1744817806535;Compass;1.5;70.70752921365589;0.51840913;13.73233;0.0;0;0;0
1744817806538;Gyro;1.5;-0.0;0.51840913;13.694855;0.0;0;0;0
1744817806545;Compass;1.5;70.31705540798761;0.51840913;13.694855;0.0;0;0;0
1744817806548;Gyro;1.5;-0.0;0.51840913;14.649384;0.0;0;0;0
1744817806557;Compass;1.5;70.24338269545396;0.51840913;14.649384;0.0;0;0;0
1744817806560;Gyro;1.5;-0.0;0.51840913;16.038391;0.0;0;0;0
1744817806565;Compass;1.5;70.10093169851596;0.51840913;16.038391;0.0;0;0;0
1744817806566;Gyro;1.5;-0.7828196;1.3012288;18.07901;0.0;0;0;0
1744817806575;Compass;1.5;69.90364462064908;1.3012288;18.07901;0.0;0;0;0
1744817806578;Gyro;1.5;-0.0;1.3012288;20.19339;0.0;0;0;0
1744817806585;Compass;1.5;69.90353285957728;1.3012288;20.19339;0.0;0;0;0
1744817806588;Gyro;1.5;-0.0;1.3012288;21.509521;0.0;0;0;0
1744817806595;Compass;1.5;69.59034707666;1.3012288;21.509521;0.0;0;0;0
1744817806598;Gyro;1.5;0.0;1.3012288;22.612762;0.0;0;0;0
1744817806607;Compass;1.5;69.53624279827031;1.3012288;22.612762;0.0;0;0;0
1744817806610;Gyro;1.5;0.0;1.3012288;23.42743;0.0;0;0;0
1744817806615;Compass;1.5;69.67438217343589;1.3012288;23.42743;0.0;0;0;0
1744817806616;Gyro;1.5;0.0;1.3012288;23.8833;0.0;0;0;0
1744817806625;Compass;1.5;69.55927103916487;1.3012288;23.8833;0.0;0;0;0
