Time (s),Gyro Heading (°),Ground Truth Heading (°),Heading Error (°),Is_Turn,Corrected_Heading,Corrected_Error
106.94,14.3,7.6,6.7,False,14.3,6.700000000000001
106.95,14.37,7.6,6.77,False,14.37,6.77
106.96,14.55,7.6,6.95,True,14.55,6.950000000000001
106.97,14.64,7.6,7.04,False,14.64,7.040000000000001
106.98,14.72,7.6,7.12,False,14.72,7.120000000000001
106.99,14.79,7.6,7.19,False,14.79,7.1899999999999995
107.0,14.84,7.6,7.24,False,14.84,7.24
107.01,14.88,7.6,7.28,False,14.88,7.280000000000001
107.02,14.86,7.6,7.26,False,14.86,7.26
107.03,14.8,7.6,7.2,False,14.8,7.200000000000001
107.04,14.72,7.6,7.12,False,14.72,7.120000000000001
107.05,14.61,7.6,7.01,False,14.61,7.01
107.06,14.4,7.6,6.8,True,14.4,6.800000000000001
107.07,14.31,7.6,6.71,False,14.31,6.710000000000001
107.08,14.26,7.6,6.66,False,14.26,6.66
107.09,14.22,7.6,6.62,False,14.22,6.620000000000001
107.1,14.19,7.6,6.59,False,14.19,6.59
107.11,14.13,7.6,6.53,False,14.13,6.530000000000001
107.12,14.08,7.6,6.48,False,14.08,6.48
107.13,14.01,7.6,6.41,False,14.01,6.41
107.14,13.91,7.6,6.31,False,13.91,6.3100000000000005
107.15,13.79,7.6,6.19,False,13.79,6.1899999999999995
107.16,13.55,7.6,5.95,True,13.55,5.950000000000001
107.17,13.44,7.6,5.84,False,13.44,5.84
107.18,13.36,7.6,5.76,False,13.36,5.76
107.19,13.3,7.6,5.7,False,13.3,5.700000000000001
107.2,13.27,7.6,5.67,False,13.27,5.67
107.21,13.26,7.6,5.66,False,13.26,5.66
107.22,13.18,7.6,5.58,False,13.18,5.58
107.23,13.1,7.6,5.5,False,13.1,5.5
107.24,12.96,7.6,5.36,False,12.96,5.360000000000001
107.25,12.76,7.6,5.16,True,12.76,5.16
107.26,12.53,7.6,4.93,True,12.53,4.93
107.27,12.07,7.6,4.47,True,12.07,4.470000000000001
107.28,11.87,7.6,4.27,True,11.87,4.27
107.29,11.73,7.6,4.13,False,11.73,4.130000000000001
107.3,11.66,7.6,4.06,False,11.66,4.0600000000000005
107.31,11.65,7.6,4.05,False,11.65,4.050000000000001
107.32,11.74,7.6,4.14,False,11.74,4.140000000000001
107.33,11.82,7.6,4.22,False,11.82,4.220000000000001
107.34,11.91,7.6,4.31,False,11.91,4.3100000000000005
107.35,11.98,7.6,4.38,False,11.98,4.380000000000001
107.36,12.02,7.6,4.42,False,12.02,4.42
107.37,12.03,7.6,4.43,False,12.03,4.43
107.38,12.0,7.6,4.4,False,12.0,4.4
107.39,11.95,7.6,4.35,False,11.95,4.35
107.4,11.9,7.6,4.3,False,11.9,4.300000000000001
107.42,11.84,7.6,4.24,False,11.84,4.24
107.42,11.79,7.6,4.19,False,11.79,4.1899999999999995
107.43,11.72,7.6,4.12,False,11.72,4.120000000000001
107.44,11.69,7.6,4.09,False,11.69,4.09
107.45,11.68,7.6,4.08,False,11.68,4.08
107.46,11.66,7.6,4.06,False,11.66,4.0600000000000005
107.47,11.63,7.6,4.03,False,11.63,4.030000000000001
107.48,11.54,7.6,3.94,False,11.54,3.9399999999999995
107.49,11.49,7.6,3.89,False,11.49,3.8900000000000006
107.5,11.42,7.6,3.82,False,7.600000000000007,7.105427357601002e-15
107.51,11.33,7.6,3.73,False,7.93444444444445,0.33444444444445054
107.52,11.25,7.6,3.65,False,8.278888888888893,0.6788888888888938
107.53,11.09,7.6,3.49,True,8.543333333333337,0.9433333333333369
107.54,11.02,7.6,3.42,False,8.897777777777781,1.2977777777777817
107.55,10.96,7.6,3.36,False,9.262222222222226,1.6622222222222263
107.56,10.92,7.6,3.32,False,9.646666666666668,2.0466666666666686
107.57,10.89,7.6,3.29,False,10.041111111111112,2.4411111111111126
107.58,10.84,7.6,3.24,False,10.415555555555557,2.815555555555557
107.59,10.82,7.6,3.22,False,10.82,3.2200000000000006
107.6,10.82,7.6,3.22,False,10.82,3.2200000000000006
107.61,10.83,7.6,3.23,False,10.83,3.2300000000000004
107.62,10.85,7.6,3.25,False,10.85,3.25
107.63,10.94,7.6,3.34,False,10.94,3.34
107.64,11.0,7.6,3.4,False,11.0,3.4000000000000004
107.65,11.09,7.6,3.49,False,11.09,3.49
107.66,11.18,7.6,3.58,False,11.18,3.58
107.67,11.25,7.6,3.65,False,11.25,3.6500000000000004
107.68,11.29,7.6,3.69,False,11.29,3.6899999999999995
107.69,11.3,7.6,3.7,False,11.3,3.700000000000001
107.7,11.28,7.6,3.68,False,11.28,3.6799999999999997
107.71,11.25,7.6,3.65,False,11.25,3.6500000000000004
107.72,11.24,7.6,3.64,False,11.24,3.6400000000000006
107.73,11.24,7.6,3.64,False,11.24,3.6400000000000006
107.74,11.3,7.6,3.7,False,11.3,3.700000000000001
107.75,11.35,7.6,3.75,False,11.35,3.75
107.76,11.43,7.6,3.83,False,11.43,3.83
107.77,11.55,7.6,3.95,False,11.55,3.950000000000001
107.78,11.7,7.6,4.1,False,11.7,4.1
107.79,12.05,7.6,4.45,True,12.05,4.450000000000001
107.8,12.22,7.6,4.62,True,12.22,4.620000000000001
107.81,12.37,7.6,4.77,False,12.37,4.77
107.82,12.48,7.6,4.88,False,12.48,4.880000000000001
107.83,12.51,7.6,4.91,False,12.51,4.91
107.84,12.41,7.6,4.81,False,12.41,4.8100000000000005
107.86,12.29,7.6,4.69,False,12.29,4.6899999999999995
107.86,12.14,7.6,4.54,False,12.14,4.540000000000001
107.87,12.0,7.6,4.4,False,12.0,4.4
107.88,11.92,7.6,4.32,False,11.92,4.32
107.89,11.96,7.6,4.36,False,11.96,4.360000000000001
107.9,12.08,7.6,4.48,False,12.08,4.48
107.91,12.27,7.6,4.67,True,12.27,4.67
107.92,12.48,7.6,4.88,True,12.48,4.880000000000001
107.93,12.66,7.6,5.06,True,12.66,5.0600000000000005
107.94,12.78,7.6,5.18,False,12.78,5.18
107.95,12.89,7.6,5.29,False,12.89,5.290000000000001
107.96,12.88,7.6,5.28,False,12.88,5.280000000000001
107.97,12.82,7.6,5.22,False,12.82,5.220000000000001
107.98,12.76,7.6,5.16,False,12.76,5.16
107.99,12.73,7.6,5.13,False,12.73,5.130000000000001
108.0,12.74,7.6,5.14,False,12.74,5.140000000000001
108.01,12.8,7.6,5.2,False,12.8,5.200000000000001
108.02,12.87,7.6,5.27,False,12.87,5.27
108.03,12.94,7.6,5.34,False,12.94,5.34
108.04,12.98,7.6,5.38,False,12.98,5.380000000000001
108.05,13.01,7.6,5.41,False,13.01,5.41
108.06,13.03,7.6,5.43,False,13.03,5.43
108.07,13.05,7.6,5.45,False,13.05,5.450000000000001
108.08,13.1,7.6,5.5,False,13.1,5.5
108.09,13.16,7.6,5.56,False,13.16,5.5600000000000005
108.1,13.32,7.6,5.72,True,13.32,5.720000000000001
108.11,13.41,7.6,5.81,False,13.41,5.8100000000000005
108.12,13.51,7.6,5.91,False,13.51,5.91
108.13,13.62,7.6,6.02,False,13.62,6.02
108.14,13.7,7.6,6.1,False,13.7,6.1
108.15,13.82,7.6,6.22,False,13.82,6.220000000000001
108.16,13.83,7.6,6.23,False,13.83,6.23
108.17,13.82,7.6,6.22,False,13.82,6.220000000000001
108.18,13.78,7.6,6.18,False,13.78,6.18
108.19,13.73,7.6,6.13,False,13.73,6.130000000000001
108.2,13.68,7.6,6.08,False,13.68,6.08
108.21,13.64,7.6,6.04,False,13.64,6.040000000000001
108.22,13.65,7.6,6.05,False,13.65,6.050000000000001
108.23,13.67,7.6,6.07,False,13.67,6.07
108.24,13.7,7.6,6.1,False,13.7,6.1
108.25,13.71,7.6,6.11,False,13.71,6.110000000000001
108.26,13.7,7.6,6.1,False,13.7,6.1
108.27,13.67,7.6,6.07,False,13.67,6.07
108.29,13.62,7.6,6.02,False,13.62,6.02
108.3,13.56,7.6,5.96,False,13.56,5.960000000000001
108.3,13.52,7.6,5.92,False,13.52,5.92
108.31,13.47,7.6,5.87,False,13.47,5.870000000000001
108.32,13.47,7.6,5.87,False,13.47,5.870000000000001
108.33,13.48,7.6,5.88,False,13.48,5.880000000000001
108.34,13.5,7.6,5.9,False,13.5,5.9
108.35,13.51,7.6,5.91,False,13.51,5.91
108.36,13.45,7.6,5.85,False,13.45,5.85
108.37,13.38,7.6,5.78,False,13.38,5.780000000000001
108.38,13.27,7.6,5.67,False,13.27,5.67
108.39,13.16,7.6,5.56,False,13.16,5.5600000000000005
108.4,13.05,7.6,5.45,False,13.05,5.450000000000001
108.42,12.85,7.6,5.25,False,12.85,5.25
108.43,12.76,7.6,5.16,False,12.76,5.16
108.43,12.67,7.6,5.07,False,12.67,5.07
108.44,12.59,7.6,4.99,False,12.59,4.99
108.45,12.54,7.6,4.94,False,12.54,4.9399999999999995
108.46,12.53,7.6,4.93,False,12.53,4.93
108.47,12.56,7.6,4.96,False,12.56,4.960000000000001
108.48,12.59,7.6,4.99,False,12.59,4.99
108.49,12.61,7.6,5.01,False,7.6000000000000085,8.881784197001252e-15
108.51,12.62,7.6,5.02,False,7.610000000000008,0.010000000000008669
108.51,12.6,7.6,5.0,False,8.146666666666675,0.5466666666666757
108.52,12.53,7.6,4.93,False,8.63333333333334,1.0333333333333403
108.53,12.47,7.6,4.87,False,9.130000000000006,1.5300000000000065
108.54,12.36,7.6,4.76,False,9.576666666666672,1.976666666666672
108.55,12.24,7.6,4.64,False,10.013333333333337,2.4133333333333375
108.56,12.11,7.6,4.51,False,10.440000000000001,2.8400000000000016
108.57,11.86,7.6,4.26,True,10.746666666666668,3.1466666666666683
108.58,11.74,7.6,4.14,False,11.183333333333334,3.583333333333334
108.59,11.64,7.6,4.04,False,11.64,4.040000000000001
108.6,11.56,7.6,3.96,False,11.56,3.960000000000001
108.61,11.51,7.6,3.91,False,11.51,3.91
108.62,11.48,7.6,3.88,False,11.48,3.880000000000001
108.63,11.49,7.6,3.89,False,11.49,3.8900000000000006
108.64,11.51,7.6,3.91,False,11.51,3.91
108.65,11.53,7.6,3.93,False,11.53,3.9299999999999997
108.67,11.56,7.6,3.96,False,11.56,3.960000000000001
108.67,11.64,7.6,4.04,False,11.64,4.040000000000001
108.68,11.67,7.6,4.07,False,11.67,4.07
108.69,11.7,7.6,4.1,False,11.7,4.1
108.7,11.73,7.6,4.13,False,11.73,4.130000000000001
108.71,11.73,7.6,4.13,False,11.73,4.130000000000001
108.72,11.72,7.6,4.12,False,11.72,4.120000000000001
108.73,11.67,7.6,4.07,False,11.67,4.07
108.74,11.65,7.6,4.05,False,11.65,4.050000000000001
108.76,11.66,7.6,4.06,False,11.66,4.0600000000000005
108.76,11.7,7.6,4.1,False,11.7,4.1
108.77,11.77,7.6,4.17,False,11.77,4.17
108.78,11.97,7.6,4.37,True,11.97,4.370000000000001
108.79,12.1,7.6,4.5,False,12.1,4.5
108.81,12.26,7.6,4.66,False,12.26,4.66
108.81,12.43,7.6,4.83,False,12.43,4.83
108.83,12.62,7.6,5.02,False,12.62,5.02
108.83,12.99,7.6,5.39,False,12.99,5.390000000000001
108.84,13.17,7.6,5.57,True,13.17,5.57
108.95,13.31,7.6,5.71,False,13.31,5.710000000000001
108.96,13.42,7.6,5.82,False,13.42,5.82
108.96,13.5,7.6,5.9,False,13.5,5.9
108.96,13.61,7.6,6.01,False,13.61,6.01
108.97,13.66,7.6,6.06,False,13.66,6.0600000000000005
108.97,13.72,7.6,6.12,False,13.72,6.120000000000001
108.97,13.8,7.6,6.2,False,13.8,6.200000000000001
108.98,13.92,7.6,6.32,False,13.92,6.32
108.98,14.21,7.6,6.61,False,14.21,6.610000000000001
108.98,14.37,7.6,6.77,False,14.37,6.77
108.98,14.55,7.6,6.95,False,14.55,6.950000000000001
108.98,14.75,7.6,7.15,False,14.75,7.15
108.99,14.96,7.6,7.36,True,14.96,7.360000000000001
108.99,15.16,7.6,7.56,False,15.16,7.5600000000000005
108.99,15.52,7.6,7.92,False,15.52,7.92
109.0,15.66,7.6,8.06,False,15.66,8.06
109.01,15.76,7.6,8.16,False,15.76,8.16
109.02,15.81,7.6,8.21,False,15.81,8.21
109.03,15.83,7.6,8.23,False,15.83,8.23
109.04,15.84,7.6,8.24,False,15.84,8.24
109.05,15.83,7.6,8.23,False,15.83,8.23
109.06,15.82,7.6,8.22,False,15.82,8.22
109.07,15.82,7.6,8.22,False,15.82,8.22
109.08,15.87,7.6,8.27,False,15.87,8.27
109.09,16.05,7.6,8.45,True,16.05,8.450000000000001
109.1,16.19,7.6,8.59,False,16.19,8.590000000000002
109.11,16.35,7.6,8.75,True,16.35,8.750000000000002
109.12,16.5,7.6,8.9,False,16.5,8.9
109.13,16.59,7.6,8.99,False,16.59,8.99
109.14,16.66,7.6,9.06,False,16.66,9.06
109.15,16.63,7.6,9.03,False,16.63,9.03
109.16,16.56,7.6,8.96,False,16.56,8.959999999999999
109.17,16.47,7.6,8.87,False,16.47,8.87
109.18,16.37,7.6,8.77,False,16.37,8.770000000000001
109.19,16.3,7.6,8.7,False,16.3,8.700000000000001
109.2,16.23,7.6,8.63,False,16.23,8.63
109.21,16.23,7.6,8.63,False,16.23,8.63
109.22,16.24,7.6,8.64,False,16.24,8.639999999999999
109.23,16.23,7.6,8.63,False,16.23,8.63
109.24,16.21,7.6,8.61,False,16.21,8.610000000000001
109.25,16.11,7.6,8.51,False,16.11,8.51
109.26,16.04,7.6,8.44,False,16.04,8.44
109.27,15.96,7.6,8.36,False,15.96,8.360000000000001
109.28,15.88,7.6,8.28,False,15.88,8.280000000000001
109.29,15.8,7.6,8.2,False,15.8,8.200000000000001
109.3,15.67,7.6,8.07,False,15.67,8.07
109.31,15.62,7.6,8.02,False,15.62,8.02
109.32,15.57,7.6,7.97,False,15.57,7.970000000000001
109.33,15.52,7.6,7.92,False,15.52,7.92
109.34,15.44,7.6,7.84,False,15.44,7.84
109.35,15.24,7.6,7.64,True,15.24,7.640000000000001
109.36,15.12,7.6,7.52,False,15.12,7.52
109.37,14.97,7.6,7.37,False,14.97,7.370000000000001
109.38,14.82,7.6,7.22,True,14.82,7.220000000000001
109.39,14.66,7.6,7.06,True,14.66,7.0600000000000005
109.41,14.35,7.6,6.75,True,14.35,6.75
109.42,14.18,7.6,6.58,True,14.18,6.58
109.42,13.99,7.6,6.39,False,13.99,6.390000000000001
109.43,13.77,7.6,6.17,True,13.77,6.17
109.44,13.51,7.6,5.91,True,13.51,5.91
109.45,13.2,7.6,5.6,True,13.2,5.6
109.46,12.47,7.6,4.87,True,12.47,4.870000000000001
109.47,12.07,7.6,4.47,True,12.07,4.470000000000001
109.48,11.66,7.6,4.06,True,11.66,4.0600000000000005
109.49,11.27,7.6,3.67,True,11.27,3.67
109.5,10.89,7.6,3.29,True,7.6000000000000085,8.881784197001252e-15
109.51,10.16,7.6,2.56,True,7.235555555555563,0.3644444444444366
109.52,9.82,7.6,2.22,True,7.261111111111118,0.33888888888888147
109.53,9.53,7.6,1.93,True,7.336666666666671,0.2633333333333283
109.54,9.3,7.6,1.7,True,7.472222222222227,0.12777777777777288
109.55,9.15,7.6,1.55,True,7.687777777777782,0.08777777777778262
109.56,8.98,7.6,1.38,True,7.883333333333336,0.28333333333333677
109.57,8.93,7.6,1.33,False,8.19888888888889,0.5988888888888901
109.58,8.89,7.6,1.29,False,8.524444444444446,0.9244444444444468
109.59,8.84,7.6,1.24,False,8.84,1.2400000000000002
109.6,8.77,7.6,1.17,False,8.77,1.17
109.61,8.57,7.6,0.97,True,8.57,0.9700000000000006
109.62,8.46,7.6,0.86,False,8.46,0.8600000000000012
109.63,8.34,7.6,0.74,False,8.34,0.7400000000000002
109.64,8.21,7.6,0.61,False,8.21,0.6100000000000012
109.65,8.09,7.6,0.49,False,8.09,0.4900000000000002
109.66,7.9,7.6,0.3,True,7.9,0.3000000000000007
109.67,7.84,7.6,0.24,False,7.84,0.2400000000000002
109.68,7.81,7.6,0.21,False,7.81,0.20999999999999996
109.69,7.79,7.6,0.19,False,7.79,0.1900000000000004
109.7,7.79,7.6,0.19,False,7.79,0.1900000000000004
109.71,7.8,7.6,0.2,False,7.8,0.20000000000000018
109.72,7.88,7.6,0.28,False,7.88,0.28000000000000025
109.73,7.94,7.6,0.34,False,7.94,0.34000000000000075
109.74,8.02,7.6,0.42,False,8.02,0.41999999999999993
109.75,8.11,7.6,0.51,False,8.11,0.5099999999999998
109.76,8.21,7.6,0.61,False,8.21,0.6100000000000012
109.77,8.39,7.6,0.79,True,8.39,0.7900000000000009
109.78,8.47,7.6,0.87,False,8.47,0.870000000000001
109.79,8.52,7.6,0.92,False,8.52,0.9199999999999999
109.8,8.57,7.6,0.97,False,8.57,0.9700000000000006
109.81,8.6,7.6,1.0,False,8.6,1.0
109.82,8.68,7.6,1.08,False,8.68,1.08
109.83,8.72,7.6,1.12,False,8.72,1.120000000000001
109.84,8.76,7.6,1.16,False,8.76,1.1600000000000001
109.85,8.82,7.6,1.22,False,8.82,1.2200000000000006
109.86,8.89,7.6,1.29,False,8.89,1.290000000000001
109.87,9.01,7.6,1.41,False,9.01,1.4100000000000001
109.88,9.06,7.6,1.46,False,9.06,1.4600000000000009
109.89,9.11,7.6,1.51,False,9.11,1.5099999999999998
109.9,9.16,7.6,1.56,False,9.16,1.5600000000000005
109.91,9.21,7.6,1.61,False,9.21,1.6100000000000012
109.92,9.32,7.6,1.72,False,9.32,1.7200000000000006
109.93,9.38,7.6,1.78,False,9.38,1.7800000000000011
109.94,9.45,7.6,1.85,False,9.45,1.8499999999999996
109.95,9.53,7.6,1.93,False,9.53,1.9299999999999997
109.96,9.62,7.6,2.02,False,9.62,2.0199999999999996
109.97,9.69,7.6,2.09,False,9.69,2.09
109.98,9.84,7.6,2.24,False,9.84,2.24
109.99,9.92,7.6,2.32,False,9.92,2.3200000000000003
110.0,9.99,7.6,2.39,False,9.99,2.3900000000000006
110.01,10.06,7.6,2.46,False,10.06,2.460000000000001
110.02,10.12,7.6,2.52,False,10.12,2.5199999999999996
110.03,10.22,7.6,2.62,False,10.22,2.620000000000001
110.04,10.25,7.6,2.65,False,10.25,2.6500000000000004
110.05,10.26,7.6,2.66,False,10.26,2.66
110.06,10.28,7.6,2.68,False,10.28,2.6799999999999997
110.07,10.31,7.6,2.71,False,10.31,2.710000000000001
110.08,10.4,7.6,2.8,False,10.4,2.8000000000000007
110.09,10.46,7.6,2.86,False,10.46,2.860000000000001
110.1,10.52,7.6,2.92,False,10.52,2.92
110.11,10.59,7.6,2.99,False,10.59,2.99
110.12,10.64,7.6,3.04,False,10.64,3.040000000000001
110.13,10.74,7.6,3.14,False,10.74,3.1400000000000006
110.14,10.79,7.6,3.19,False,10.79,3.1899999999999995
110.15,10.84,7.6,3.24,False,10.84,3.24
110.16,10.92,7.6,3.32,False,10.92,3.3200000000000003
110.17,11.0,7.6,3.4,False,11.0,3.4000000000000004
110.18,11.19,7.6,3.59,True,11.19,3.59
110.19,11.29,7.6,3.69,False,11.29,3.6899999999999995
110.2,11.36,7.6,3.76,False,11.36,3.76
110.22,11.42,7.6,3.82,False,11.42,3.8200000000000003
110.22,11.46,7.6,3.86,False,11.46,3.860000000000001
110.23,11.49,7.6,3.89,False,11.49,3.8900000000000006
110.24,11.53,7.6,3.93,False,11.53,3.9299999999999997
110.25,11.55,7.6,3.95,False,11.55,3.950000000000001
110.26,11.58,7.6,3.98,False,11.58,3.9800000000000004
110.27,11.62,7.6,4.02,False,11.62,4.02
110.28,11.66,7.6,4.06,False,11.66,4.0600000000000005
110.29,11.74,7.6,4.14,False,11.74,4.140000000000001
110.3,11.78,7.6,4.18,False,11.78,4.18
110.31,11.81,7.6,4.21,False,11.81,4.210000000000001
110.32,11.84,7.6,4.24,False,11.84,4.24
110.33,11.87,7.6,4.27,False,11.87,4.27
110.34,11.94,7.6,4.34,False,11.94,4.34
110.35,11.97,7.6,4.37,False,11.97,4.370000000000001
110.36,12.01,7.6,4.41,False,12.01,4.41
110.37,12.05,7.6,4.45,False,12.05,4.450000000000001
110.38,12.09,7.6,4.49,False,12.09,4.49
110.39,12.18,7.6,4.58,False,12.18,4.58
110.4,12.21,7.6,4.61,False,12.21,4.610000000000001
110.41,12.25,7.6,4.65,False,12.25,4.65
110.42,12.29,7.6,4.69,False,12.29,4.6899999999999995
110.43,12.33,7.6,4.73,False,12.33,4.73
110.44,12.42,7.6,4.82,False,12.42,4.82
110.45,12.47,7.6,4.87,False,12.47,4.870000000000001
110.46,12.51,7.6,4.91,False,12.51,4.91
110.47,12.55,7.6,4.95,False,12.55,4.950000000000001
110.48,12.59,7.6,4.99,False,12.59,4.99
110.49,12.61,7.6,5.01,False,12.61,5.01
110.5,12.64,7.6,5.04,False,7.6000000000000085,8.881784197001252e-15
110.51,12.65,7.6,5.05,False,8.170000000000009,0.5700000000000092
110.52,12.66,7.6,5.06,False,8.740000000000006,1.140000000000006
110.53,12.67,7.6,5.07,False,9.310000000000006,1.7100000000000062
110.54,12.69,7.6,5.09,False,9.890000000000004,2.2900000000000045
110.55,12.75,7.6,5.15,False,10.510000000000003,2.9100000000000037
110.57,12.78,7.6,5.18,False,11.100000000000001,3.5000000000000018
110.57,12.81,7.6,5.21,False,11.690000000000001,4.090000000000002
110.58,12.83,7.6,5.23,False,12.270000000000001,4.670000000000002
110.59,12.85,7.6,5.25,False,12.85,5.25
110.6,12.86,7.6,5.26,False,12.86,5.26
110.61,12.86,7.6,5.26,False,12.86,5.26
110.62,12.88,7.6,5.28,False,12.88,5.280000000000001
110.63,12.91,7.6,5.31,False,12.91,5.3100000000000005
110.64,12.94,7.6,5.34,False,12.94,5.34
110.65,13.02,7.6,5.42,False,13.02,5.42
110.66,13.05,7.6,5.45,False,13.05,5.450000000000001
110.67,13.07,7.6,5.47,False,13.07,5.470000000000001
110.69,13.09,7.6,5.49,False,13.09,5.49
110.69,13.1,7.6,5.5,False,13.1,5.5
110.7,13.13,7.6,5.53,False,13.13,5.530000000000001
110.71,13.14,7.6,5.54,False,13.14,5.540000000000001
110.72,13.16,7.6,5.56,False,13.16,5.5600000000000005
110.73,13.19,7.6,5.59,False,13.19,5.59
110.74,13.21,7.6,5.61,False,13.21,5.610000000000001
110.75,13.22,7.6,5.62,False,13.22,5.620000000000001
110.76,13.23,7.6,5.63,False,13.23,5.630000000000001
110.77,13.23,7.6,5.63,False,13.23,5.630000000000001
110.78,13.23,7.6,5.63,False,13.23,5.630000000000001
110.79,13.23,7.6,5.63,False,13.23,5.630000000000001
110.8,13.22,7.6,5.62,False,13.22,5.620000000000001
110.81,13.22,7.6,5.62,False,13.22,5.620000000000001
110.82,13.22,7.6,5.62,False,13.22,5.620000000000001
110.83,13.23,7.6,5.63,False,13.23,5.630000000000001
110.84,13.24,7.6,5.64,False,13.24,5.640000000000001
110.85,13.25,7.6,5.65,False,13.25,5.65
110.86,13.28,7.6,5.68,False,13.28,5.68
110.87,13.3,7.6,5.7,False,13.3,5.700000000000001
110.88,13.32,7.6,5.72,False,13.32,5.720000000000001
110.9,13.33,7.6,5.73,False,13.33,5.73
110.9,13.34,7.6,5.74,False,13.34,5.74
110.91,13.34,7.6,5.74,False,13.34,5.74
110.92,13.33,7.6,5.73,False,13.33,5.73
110.93,13.32,7.6,5.72,False,13.32,5.720000000000001
110.94,13.31,7.6,5.71,False,13.31,5.710000000000001
110.95,13.3,7.6,5.7,False,13.3,5.700000000000001
110.96,13.3,7.6,5.7,False,13.3,5.700000000000001
110.97,13.28,7.6,5.68,False,13.28,5.68
110.98,13.27,7.6,5.67,False,13.27,5.67
110.99,13.27,7.6,5.67,False,13.27,5.67
111.0,13.28,7.6,5.68,False,13.28,5.68
111.01,13.28,7.6,5.68,False,13.28,5.68
111.02,13.28,7.6,5.68,False,13.28,5.68
111.03,13.26,7.6,5.66,False,13.26,5.66
111.04,13.24,7.6,5.64,False,13.24,5.640000000000001
111.05,13.22,7.6,5.62,False,13.22,5.620000000000001
111.06,13.2,7.6,5.6,False,13.2,5.6
111.07,13.17,7.6,5.57,False,13.17,5.57
111.08,13.17,7.6,5.57,False,13.17,5.57
111.12,13.17,290.8,82.37,False,13.17,82.37
111.12,13.17,290.8,82.37,False,13.17,82.37
111.13,13.17,290.8,82.37,False,13.17,82.37
111.13,13.17,290.8,82.37,False,13.17,82.37
111.13,13.17,290.8,82.37,False,13.17,82.37
111.14,13.17,290.8,82.37,False,13.17,82.37
111.15,13.17,290.8,82.37,False,13.17,82.37
111.16,13.17,290.8,82.37,False,13.17,82.37
111.17,13.17,290.8,82.37,False,13.17,82.37
111.18,13.17,290.8,82.37,False,13.17,82.37
111.19,13.17,290.8,82.37,False,13.17,82.37
111.2,13.18,290.8,82.38,False,13.18,82.38
111.21,13.19,290.8,82.39,False,13.19,82.38999999999999
111.22,13.2,290.8,82.4,False,13.2,82.39999999999998
111.23,13.2,290.8,82.4,False,13.2,82.39999999999998
111.24,13.19,290.8,82.39,False,13.19,82.38999999999999
111.25,13.17,290.8,82.37,False,13.17,82.37
111.26,13.16,290.8,82.36,False,13.16,82.36000000000001
111.27,13.14,290.8,82.34,False,13.14,82.33999999999997
111.28,13.14,290.8,82.34,False,13.14,82.33999999999997
111.29,13.15,290.8,82.35,False,13.15,82.34999999999997
111.3,13.17,290.8,82.37,False,13.17,82.37
111.31,13.18,290.8,82.38,False,13.18,82.38
111.32,13.2,290.8,82.4,False,13.2,82.39999999999998
111.33,13.19,290.8,82.39,False,13.19,82.38999999999999
111.34,13.16,290.8,82.36,False,13.16,82.36000000000001
111.35,13.12,290.8,82.32,False,13.12,82.32
111.36,13.07,290.8,82.27,False,13.07,82.26999999999998
111.37,13.03,290.8,82.23,False,13.03,82.22999999999996
111.38,12.97,290.8,82.17,False,12.97,82.17000000000002
111.39,12.96,290.8,82.16,False,12.96,82.15999999999997
111.4,12.95,290.8,82.15,False,12.95,82.14999999999998
111.42,12.96,290.8,82.16,False,12.96,82.15999999999997
111.43,12.95,290.8,82.15,False,12.95,82.14999999999998
111.44,12.95,290.8,82.15,False,12.95,82.14999999999998
111.44,12.93,290.8,82.13,False,12.93,82.13
111.45,12.9,290.8,82.1,False,12.9,82.09999999999997
111.46,12.86,290.8,82.06,False,12.86,82.06
111.47,12.83,290.8,82.03,False,12.83,82.02999999999997
111.48,12.8,290.8,82.0,False,12.8,82.0
111.49,12.76,290.8,81.96,False,12.76,81.95999999999998
111.5,12.74,290.8,81.94,False,290.8,0.0
111.51,12.72,290.8,81.92,False,290.78,0.020000000000038654
111.52,12.71,290.8,81.91,False,290.77,0.03000000000002956
111.53,12.71,290.8,81.91,False,290.77,0.03000000000002956
111.54,12.69,290.8,81.89,False,290.75,0.05000000000001137
111.55,12.68,290.8,81.88,False,290.74,0.060000000000002274
111.56,12.67,290.8,81.87,False,290.73,0.06999999999999318
111.57,12.67,290.8,81.87,False,290.73,0.06999999999999318
